,text
3165,"pongan mas seguridad en el cajero, casual siempre hay señoras que te piden ayuda para usar el cajero (cosa super rara) y siempre evito ayudarlas, primero son cosa personales y segunda por temor a ser una estafa o algo más...lo extraño es que ya van dos veces y se ven muy sospechosas."
3166,"Es una sucursal pequeña y por ello el tiempo de servicio es algo lento creo, pero en general bien, solo le puse una estrella menos por la falta de información de la chica de la entrada quien me dijo que por lo que iba no se iba a poder pero…"
3167,¿Alguien sabe cuando vuelve abrir esta sucursal?
3168,Terrible servicio... Se asiste por cercanía pero en realidad es horrible el tiempo de espera para cajas....
3169,Solo ocupo el cajero y es muy rapido..en las transacciones y mas por las noches...
3170,"No es posible que te contesten que para respetar la fila tienes que sacar cuenta con ellos, banco elitista...."
3176,El horario que viene aquí no es el correcto. Realmente cierran a las 4pm. Deberían poner más atención en estos detalles y solucionarlos para no hacernos perder el tiempo.
3177,"Exelente ubicación!
Instalaciones modernas y agradables.
Dentro de parque tezontle.
Seguro y rápido.
Atención buena."
3178,"Esta sucursal cuenta con un pésimo servicio empezando por el gerente, cajeros y de los cajeros automáticos hay que tener cuidado constantemente fallan y de ahí la espera interminable, hay que capacitarlos para atender a clientes , ser…"
3179,¿A que hora abren realmente?
3180,"El banco, no lo cierran a las 5 pm, como indican en esta liga, el horario es de 9 am a 4:00 pm, de lunes a viernes y sábados de 9:00 am a 2:30 pm."
3181,No me gustó. Les dije que cambiaran su horario. Porque en su pagina tienen que se cierra a las 17:00 pero es falso. Por lo cuál me digne a visitarlos de lunes a sábado para comentar que se cambie el horario. Pero sólo me dijeron excusas.…
3182,Me pueden dar los horarios reales de está sucursal?? O informar si hay alguna sucursal que tenga el horario de cierre de 5:30 pm
3183,"Pésima atención, aparte son muy lentos y no hacen por resolver nada. Solo fui a perder mi tiempo."
3184,Actualicem sus horarios eso no se vale q llega uno y tienen marcado alaas 5.30
3185,"El horario de atención es incorrecto, cierra como todos los bancos BBVA."
3186,"También cierran a las 16 hrs, no se de dónde sacan que cierran a las 17:30 hrs"
3187,"No esta actualizado el horario de atencion, actualmente se labora de lunes a viernes de 8:30am a 4:00 pm y los sabados de 9:00am a 2:30pm"
3188,"Una sucursal pequeña con 5 cajas, 2 ejecutivos y 1 director el cual te atiende igual que un ejecutivo, cuenta con practicajas"
3189,No es cierto que cierran a las 5:30pm actualicen el horario cierran a las 4:00pm
3190,"Son lentos y la atención de los cajeros es pésima, responden mal y como si te hicieran un favor."
3191,"SI MUY LENTA, SIEMPRE HAY COLA LARGUÍSIMA !!!!"
3192,"PESIMA ATENCION, la chica morena que esta en la entrada te trata como tonto y jamas atiende bien, ATENCION BBVA AUDITEN ESTA SUCURSAL"
3193,"Las dos únicas veces que he ido a esa sucursal he invertido al rededor de un día de trabajo ,osea 8 horas.Tardan demasiado en atender ,hay solo 3 ejecutivos en escritorio,5 ventanillas y como siempre solo 2 dan servicio aunado a la poca eficiencia en la atención. Banco nefasto"
3194,Zona de cajeros automáticos limpia y segura.
3195,Pesima atencion de parte de sus cajeros
3196,Muy mal no hay mucha atención es muy tardado  hacer los tramites
3197,"Vengo de lejos porque según cierran a las 5:30 pero no, ya esta cerrado maldita sea"
3198,Ni cierra ala hora que dice !! Cierran alas 4:00 pm
3199,Mal servicio
3200,mala atención por parte de TODOS
3201,No atienden solo a sus conocidos. Hoy 12 de mayo.
3202,No existe esta sucursal. Google se vuelve a equivocar
3203,Cerrado
3235,Hice un depósito a mi cuenta y el cajero se tragó mi dinero solo me dio un ticket que dice error que lo reporte para una aclaración  y ahora resulta que el banco no me quiero regresar mi dinero  cuando se supone que hay cámaras que debe…
3236,"Horrible se tarda casi 2 horas nadamás en debloquearte la app de bancomer, todos trabajando y el wey del escritorio dos ni aparece ya son 10:30 y según empiezan a atender desde las 9"
3237,Quisiera saber si mañana 22 de mayo hay servicio normal en ventanilla
3238,"Pésimo, dos horas esperando para cambiar un cheque y a los que no somos clientes de su banco nos dejaron al final, ya que habían atendido a todos sus clientes. Entiendo que le den preferencia a sus clientes pero podrían ser más equitativos ya que los que no tenemos cuentas con este banco no hacemos uso de él por gusto."
3239,Porque dan buena atención y no esta tan llenos los cajeros
3240,Excelente
3241,"Asistí el dia de hoy para hacer un pago de la tesorería en las cajas, con ficha y todo.  Pero como no tenía la hoja de la tesorería no pudieron hacerme el pago a pesar de tener el numero de captura en el celular.
Tuve que sacarlo y como…"
3242,Sus cajeros se tratan el cambio y no me an resuelto
3243,Porquería. Quise sacar dinero hoy sábado por la mañana y las señoras de limpieza cerraron la sucursal y por lo tanto no me permitieron el acceso. Muy mal. Sin ninguna supervisión
3244,"Un poco lento, puede ser mas movido... La congestión Afuera del establecimiento es pesada."
3245,"Poca seguridad externa, muy sucio"
3246,No hay gente en la mañana
3247,Las practicajas se tragaron mi dinero y nunca me lo regresaron
3254,Un servicio rapido
3255,"Son muy amables todos los de la sucursal, sin fallas de ninguna."
3256,La atencion es buena
3257,"Excelente, los cajeros sin fallas , muy atentos, sus empleados."
3260,Cuenta con cajero express
3261,"Sucio, inseguro, NO VAYAS! No hay ni cajeros automáticos, los arrancaron!!!"
3265,"El teléfono que proporcionan de la sucursal no es el correcto, es el de linea BBVA que nada tiene que ver. Información incorrecta"
3266,La atención es rápida
3267,el servicio es pésimo tardaron 2 horas y jamas me atendieron pasaron a personas que llegaron después de mi turno diciendo que estaban citadas y cuando fui a hablar con la gerente o directora fue de lo mas déspota ya que le comente que…
3268,No me agrada mucho pero es el que hay por la zona
3269,Cajeros ATM y servicio en ventanilla
3270,"Hoy tardé 45 minutos para pasar a la ventanilla, mí aplicación de BBVA no me aceptó el pago a Amex. Por eso fuí al banco"
3271,Sucursal mala ejecutivos incompetentes y no te orientan y el timpo de espera es de mas de hora 30 min malisimo
3272,"La sucursal mas lenta e incompetente de todas, si van un sabado les recomiendo ir a otra, menos a esta."
3273,"El servicio es muy lento, las personas que supuestamente brindan orientación no resuelven las dudas y no escuchan, pretenden atender a dos personas a la vez. No escuchan a los clientes, hay que ir armado de paciencia y esperar entre 20 y 40…"
3274,Pésima atención de los ejecutivos. Te dan turno y pasan a otros (varios otros) sin turno que llegaron después de ti quizá porque son amigos. 18/03/2017. Muchas personas molestas por está situación.
3275,Malísimo su servicio ponen que el horario de los sabados es hasta las 4pm y desde las 2pm tienen cerrado. Estoy enojadisimo por que me quede sin dinero pir su culpa.
3276,"El peor bancomer del país,  no vengan,  atencion nefasta, mas de hora y media para un depósito"
3277,Sucursal Bancomer muy concurrida Usar estrictamente cuando sea necesario o se realicen varias operaciones
3278,Dan mal la información cierran a las 14:30 y no a las 1600 como dicen en bancomer zaoamundi y estoy bastante molesto
3279,Pésima atención de los ejecutivos. Tardan años en atender y no dan solución a los problemas.
3280,"La gerente de la sucursal es sumamente grosera y déspota, trata mal a los clientes, el tiempo de espera para que te atiendan es en promedio 2 horas, pésimo servicio."
3281,"Es muy chico el local y hay muchísimas gente y no prenden la refrigeración, muy tardado"
3282,Mal servicio al cliente. La atención en cajas y con ejecutivos requiere de una espera demasiado prolongada.
3283,"Ahora la entrada es sólo por los cajeros, del lado del estacionamiento."
3284,muy malo el servicio desde el director de la sucursal
3285,"El teléfono que aparece NO es el de la sucursal, es mala esta información"
3304,"Lentisimos los ejecutivos, los cajeros igual. Definitivamente una sucursal que pide no volver a pisar. Mucha perdida de tiempo."
3305,"Buena ubicación!
Dentro de una pequeña plaza.
Más bancos a su alrededor.
Servicio lento.
Estacionamiento amplio."
3306,Hay files para ser atendido.
3307,"Excelente servicio, escuchan a los clientes y aportan soluciones.
felicidades en particular al gerente de la sucursal y al ejecutivo Hugo Sánchez.
Felicidades!"
3308,Hace falta limpieza fines de semana!
3309,"Atienden muy bien y hacen los tramites super rápidos, es la mejor sucursal de bbva que he ido, un tip que se puede dar es ir cuando recién esta abriendo ya que no hay gente y uno pasa super rápido"
3310,"Si pudiera dejaría menos. Los ejecutivos groseros, prepotentes. Pretenden burlarse en tu cara."
3311,Se la pasan remodelando todo el año los cajeros y toca regalar $30 al del HSBC
3312,"Pésima atención, los cajeros siempre llenos y el servicio en vayas muy lento. Estimo que en un día normal tardas 40 minutos en ser atendido y además la sucursal es muy pequeña."
3313,"Es una sucursal muy concurrida, siempre hay mucha gente entonces el tiempo de espera puede ser relativamente largo, pero siempre hay cuatro o más cajas abiertas, el servicio es muy bueno y la atención del personal es excelente. Hay dos cajeros inteligentes abiertos las 24 horas."
3314,Cuidado. Ahí mismo le clonaron la tarjeta a un conocido. Uno de sus 'ejecutivos'
3315,"Lo único bueno son los cajeros y practicajas de la entrada. El servicio en cajas es lento, para tantas personas sólo tienen 2 cajas abiertas. El personal que le toca estar en caja es inhumano y tiene pésima atención al usuario, pero con sus amigas si permite excepciones injustas.  Eviten el servicio de caja si pueden."
3316,Los asesores son atentos y educados. Ayudan a resolver problemas. Si un día olvidas hacer un pago tiene la opción de banco las 24 horas. Está ubicado en un lugar iluminado y seguro.
3317,"Buena ubicación, excelente servicio y atención del personal. De las pocas sucursales que cuentan con la función depósito de cheques en practicaja."
3318,"En la última hora del servicio no te permiten acceder a la sucursal si no son transacciones mayores de 17 mil pesos, y te obligan a realizar tu pago en uno de los cajeros, situación que ocasiona que los usuarios tarden mucho más en pagar…"
3319,"Servicio lentísimo, siempre está saturado y hacer filas por mucho tiempo, los empleados nonse esfuerzan en dar buen servicio"
3320,Excelente atención
3321,"Me ha pasado desde muy buena hasta muy mala atención, de principios de 2017 para acá han mejorado comparado a lo que era antes. Tratar de no ir en días de quincena pues se saturan muy fácil."
3322,"Bastante pesimo el servicio. Espere 45 minutos para que me atendiera un ejecutivo y todavia no me tocaba mi turno, tuve que salir a usar el cajero automatico y 5 minutos despues la puerta de la entrada estaba cerrada y la persona encargada no me quiso abrir aunque el me habia visto durante este tiempo."
3323,"Horrible el servicio, se tardan un buen en atenderte y todavía se confunden en los turnos, a pesar de todo lo anterior, dejan que las personas se metan a la fila, si tienes la opción irte a otra sucursal no dudes en hacerlo. Pésimo servicio"
3324,Mala atención y tiempo de espera exageradamente alto.
3325,"Terrible Servicio, tanto el gerente como los ejecutivos no atienden las solicitudes y eso que iba  aperturar una cuenta, pff."
3326,"Los odio, siempre los odiaré, pésimo servicio y tiempo de espera pff ni se diga, les falta mucha capacitación de personal."
3327,pésimo servicio uno marca a la línea y nunca contestan
3328,"Pésimo servicio, desde el que esta en la puerta dando los turnos hasta los ejecutivos de cuenta. Definitivamente cancelaré mi cuenta con BBVA Bancomer"
3329,Buen servicio
3330,"Bien servicio, algo concurrido"
3331,El servicio en caja es horriblemente lento
3332,Es de los pocos BBVA donde hay cajeros automáticos para depositar cheques.
3333,"Cuenta con varios cajeros y practicajas, pocas veces hay que hacer filas para ellos."
3334,"Me molestó mucho una vez que puse mi bici algo adentro del banco para poder sacar dinero, y se molestaron muchísimo."
3347,Por la pandemia no esta abierto
3348,Más de una hora esperando y nunca me atendieron
3349,Tranquilo
3351,"Recomendable ir mientras hay sol. En especial esta sucursal está algo escondida así que en la noche se ve muy tétrica y podrían darte un buen susto.

En general es una buena sucursal, cuenta con 5 cajeros y aproximadamente 4 Practicajas que siempre funcionan."
3352,"Sobre la calzada Ignacio Zaragoza!
Con excelente ubicación.
Instalaciones agradables y modernas.
Atención que puede mejorar.
El servicio en la atención al cliente es lento.
Estacionamiento amplio y seguro."
3353,"El banco tiene múltiples cajeros, la mayoría funcionan bien, lo malo, es que solo hay 1 para hacer depósitos en efectivo"
3354,"Hay bastantes cajeros así que no tienes que esperar mucho
En cuanto a servicio en ventanilla no es el mejor pero tampoco es el peor sin embargo si hay que ir con bastaaaaante tiempo si vas a ventanilla. Y como en todo hay gente de todo: amables, regulares y los que no dan el mejor servicio pero nada que no se haya visto antes."
3355,"Para hacer un simple tramite minimo es una hora de espera, ejecutivos muy lentos y personal con muy mala actitud"
3356,Al tener una buena ubicación esta muy concurrido a partir de las 3:30 pm. La atención es buena pero a veces se portan un poco groseros con los clientes. Solo hay una practi-caja que acepta cheques y tienen como regla general que si son de…
3357,Es mentira que este abierto desde las 8:30 de la mañana llevo 45 minutos y aún no abren muy mal servicio
3358,Sus cajeros solo funcionan y mal la sucursal está cerrada
3359,es muy pésima la atención y rapidez.
3360,"Es de lo peor, se tardan media hora con cada cliente, no te resuelven nada, a cada rato esta lento el sistema"
3361,Alguien sabe  si ya mañana abren la sucursal
3362,"El Banco de Comercio (BANCOMER) era uno de los dos principales bancos mexicanos (el otro fue Banamex) y esta sucursal que se encuentra en la Colonia Agrícola Pantitlán (no en la Oriental) es la que más años lleva de atención en esta ""Zona…"
3363,"No importa el día que se visite, la fila siempre avanzará de la manera más lenta posible. La atención es menor a la del promedio de otros bancos. O sea, que es pésima. Una sucursal que deben evitar."
3364,"Son rápidos pero en ocasiones sus practicajas no funcionan todas y debes de esperar pues en horarios de oficina se llena mucho de gente, aun que después de las 4 pm ya no hay gente en cajeros y practicajas, cuentan con amplio estacionamiento, y buena ubicación., normalmente siempre cuenta con seguridad"
3365,"Como en la mayoría de bancos el servicio va de mal en peor, con las nuevas reglas si no eres cliente, preparate a esperar bastante tiempo para ser atendido"
3366,"El cobro del estacionamiento es un robo, después de las 16 h que cierra el banco te siguen cobrando aunque vayas al cajero si te tardas porque hay gente más de 10 min te cobran la hora completa."
3367,Ya es una tradición que sus cajeros estén cerrados en fin de semana
3368,Excelentes instalaciones y ubicación muy buena atención de todo el personal muy limpio te atienden rápido !!!
3369,"El peor servicio, las personas que trabajan ahí son muy lentas , siempre están hablando y nunca atienden bien al cliente según sea demanda. Si de verdad te urge ir al banco ve, pero no te recomiendo que vayas para que sea tu banco de ""confianza""."
3370,"No es posible que te nieguen el sello para el estacionamiento, pero como personal de bancomer no quiere que los interrumpas en sus muy importantes llamadas personales, se les hace mas fácil decir que no te lo pueden otorgar"
3371,"Rápidos, eficientes, ordenados. La mejor sucursal de la zona para cualquier trámite."
3372,"Espacio, servicio y atención"
3373,"SUCURSAL NO.0348
AGRICOLA ORIENTAL"
3374,"Incompetentes, Me hicieron dar tres vueltas por un trámite (que no me resolvieron) y el ""ejecutivo""  hacia llamadas personales mientras ""me atendía"" ; A diferencia del Bancomer de la bodega Aurera que está más enfrente ahí me resolvieron en 5 minutos."
3375,Personal de Bancomer junto con personal de estacionamiento se ponen de acuerdo para robar la tarifa de estacionamiento a los usuarios del banco!!!
3376,Ojalá los cajeros sirvieran 🙄
3377,Eficientes
3385,Pésimo servicio. Primero pasan a una persona que tenía un número después que el mío después de media hora de espera. Y luego de otra media hora me pasan con un “ejecutivo” que me dice que no me puede dar el estado de cuenta de mi crédito de…
3386,"El servicio en esta sucursal es lento y deficiente. A los ejecutivos parece que no les interesa resolver los problemas de los clientes, escuchan las solicitudes de los clientes pero no hacen nada al respecto. Lo que sí funciona muy bien en esta sucursal son los cajeros automáticos, mejores que los de otros bancos."
3387,Lo odio
3388,Exelente atención al cliente
3403,"que horror de banco, nadie me pudo ayudar para quitar un pago automatico, que ahora resulta que tengo que pedirle permiso y avisar al servicio en cuestión. no mamen el cliente soy yo, no el servicio, vayan y cobren le y muevan su dinero…"
3404,Banco Cerrado solo cajeros.
3405,Tienen una muy mala organización y falta de empatia el día de hoy acudí a la sucursal y tenían  a la gente afuera formada sin las medidas necesarias y un trabajador el cual no se quiso identificar nunca salió a avisarle a la gente que solo…
3406,"Muy buena ubicación y espacio de estacionamiento, pero la seguridad es un tema y el servicio no es lo mejor."
3407,Atención rápida y muy atentos
3408,"La peor experiencia en mi vida, 3 horas y media para abrir una cuenta mejor me fui, los empleados dejan pasar a sus conocidos por la fila de las cajas una vez dentro los pasan con los ejecutivos, mientras nosotros formados esperando el…"
3409,"El mejor banco hola mejor sucursal
Muy atentos me saludan muy amables y en cajas ya he pasado casi con todos me saludan muy amables y me preguntan que si algo más ( *pero la güerita de la caja 4 me ha ofrecido la tarjeta de crédito y me…"
3410,"Fui a cambiar un billete por una bolsa de monedas, cuando llegue a mi trabajo y lo conté le hacían falta 100 pesos. No es posible que roben así, se que fue mi error no contarlo en ventanilla, pero para que estén prevenidos de lo nefasto que puede ser."
3411,"Los cajeros que pusieron en plaza patio Clavería son un asco, nunca funcionan adecuadamente, no por qué no estén en una sucursal deben de descuidarlos al grado que no solo no pueden dar un servicio, te retienen dinero haciendo un retiro que…"
3412,Buen banco
3413,"Pésimo servicio. Según ""han cambiado sus procesos"" hasta para pedir un estado de cuenta. Y para sacar una cuenta tienen un horario osea todavía de que uno va a ser cliente tiene hasta las diez de la mañana, si no entonces no. Te hacen ir…"
3414,Buen servicio pero en horas pico hay demasiada gente para el espacio que tienen.
3415,nesecito comunicarme a la sucursal para solicitar un crédito automotriz
3416,"- Desde la SEÑO, de la entrada te atiende de malas, por que parece que no vas por tu dinero, Sí, no que  vas a pedir prestado de su nomina!

- Siempre hule muy feo esa sucursal y lo mejor de todo!

- Como el estacionamiento es un desmadre y…"
3417,Pésimo servicio pésima atención pésimo banco
3418,Sucursal enorme y llevamos horas esperando a que un ejecutivo nos atienda...el número ni siquiera se mueve en las pantallas. Pésimo servicio.
3419,"Calidad algo media no fue tan malo pero tampoco tan bueno, en linea estuvieron insistente que fuera por mi tarjeta preaprobada y salia de inmediato  y ahora que fui pues que siempre no soy extranjero y hay que aprobarla mmmmmm"
3420,"Acude el día de hoy miércoles 26 de abril de 2017 y la atención por parte del personal pésima al grado de ignorarme al cuestionables si alguien me podía atender, sumado a esto me dicen sarcasticamente allí está el buzón de quejas ponga su queja pero no me dan su nombre. El día de hoy me hicieron pasar coraje e impotencia"
3421,Pésimo servicio! Muy mala actitud del personal y son muy lentos.
3422,Tardan muchísimo que mal que no  puedan resolverlo siempre es tardar más de una hora para un simple pago
3423,Son muy lentos y algunos cajeros te atienden de mala gana.
3424,"Ojalá quitarán a la encargada Aurora Ramírez, persona más despota, amargada y grosera no puede haber!!"
3425,"mala atención de los ejecutivos, parece que les estuvieran pidiendo limosna y unas huevonazas las empleadas"
3426,No estuve en este lugar.
3427,Excelente atencion por algunos ejecutivos de cta
3428,Igual que todas las sucursales
3429,Un poco pequeño el estacionamiento ya que no caben autos grabdes.
3430,Servicio regular
3431,El tiempo de espera para la atención en cajas es exagerado.
3432,Banco muy céntrico.
3433,Poco lentos los cajeros
3434,"La sucursal, en general muy bien, el estacionamiento es insuficiente"
3435,Los ejecutivos son groseros con los clientes aparte de que son lentos y no resuelven con rapidez
3436,No es tan tardado.
3437,"Mala atención, siempre lleno"
3455,"En la sucursal no hay ejecutivos que atiendan. Durante casi dos horas que esperaba no avanzó nada la fila, solamente se llenaba la fila a ejecutivos, sin ser atendidos. Quise abrir una cuenta en el banco, pero no dispongo con tanto tiempo…"
3456,Mal servicio.  2 horas en poder pasar con un ejecutivo para algo sencillo
3457,"Pésima experiencia al intentar reponer mi usura m tarjeta. Su sistema solo acepta INE como identificación oficial, y aún con otras 4 identificación incluyendo pasaporte no pudieron decirme si podrían darme el servicio o cuando tendrían una respuesta; que regresara en un par de dias."
3458,"¡No mamen contraten más gente, arreglen sus cajeros se roban el dinero y súper lentos, desde la entrada te dicen que no vengas que llames, servicio del teléfono malísimo, usen círculos de calidad urgentemente!"
3459,Atención rápida por las mañanas
3460,"Pésima atención, servicio super lento, dos horas y no atienden; director prepotente, los ejecutivos platicando y riendo, pasan amistades sin turnos, no existe en esta sucursal servicio al cliente."
3461,"Quería ser cliente de Bancomer, empezando con una cuenta de tarjeta de débito. Mi esposo abrió una cuenta hace una semana sin el monto inicial,  yo quería lo mismo. Pero el hombre que me atendió me dijo que solo puedo abrir una cuenta con…"
3462,"Servicio lento, más de una hora algo muy sencillo, como siempre quedando mal, robando con comisiones sorpresa. 🤦🏻‍♂️"
3463,"Sólo voy a esta sucursal porque es la que me queda cerca. El peor servicio, lento y con mala cara siempre."
3464,"Súper lentos en atender ... se supone que las cuentas preferentes deben pasar más rápido y nada , que horror"
3465,"Muy mal.El servicio de cajas muy bueno,personal muy amable,muy eficiente.Estacionamiento, rampas, para personas con discapacidades.No sanitarios.Estacionamiento muy pequeño.Pongo esta calificación por lo deficiente de los cajeros automáticos.Pocos, muy obsoletos.Pongan más atención en sus instalaciones, por favor."
3466,"Y el bonito número telefónico de está sucursal. . .?  manda a conmutador directo
Pésimo servicio por este medio."
3467,"EXTREMADAMENTE lentos, hasta parece que lo hicieran adrede"
3468,"Le doy una estrella porque es Bancomer , está sucursal tiene un servicio muy deficiente, servicio lento y la atención al cliente es nula."
3469,"Pésimo servicio,  pocos ejecutivos y peor aún no respetan turnos."
3470,"No es posible que brinden tan pésima atención, horas para poder realizar un trámite."
3471,"Buen servicio en general, el servicio al cliente es tardado, podría mejorar."
3472,"Hacer un trámite en esta sucursal es un dolor de cabeza, el director de la sucursal un verdadero incompetente.. BBVA Bancomer de favor capaciten y evalúen a su personal."
3473,"No hay muchos cajeros, por lo que puedes tardar más de media hora en ser atendido."
3474,Pésimo el servicio por teléfono 😠pésimo ya marque varias veces y me manda a conmutador.
3475,"Tienen la posibilidad de abrir de 5 a 6 ventanillas y nada mas atienden 3 con la sucursal llena, el servicio no es lento, mas bien es una basura, para pasar con los ejecutivos puedes tardar casi 2 horas"
3476,"lentísimo, los que atienden son bastante maleducados"
3477,Poco personal y muy lenta la atención de los mismos.
3482,"Es una sucursal cercana a mi domicilio y siempre me han atendido con amabilidad, de manera rápida y eficaz. Estoy a gusto con el trato al cliente."
3483,"Esta una buena ubicación, tiene dos cajeros y dos practicajas."
3484,"Excelente lugar, siempre que voy me atienden rapido y la espera es muy corta! Mejor que otras sucursales."
3485,Fuera de servicio.
3486,"Excelente lugar, y en sabado no hay nada de gente"
3487,"Pésimo servicio! La señorita Jacqueline de recepción, me hizo formarme 4 veces ya que me dio mal los requisitos para apertura cuenta. Me dijo que regresará una quinta vez y pasara directo. Cuando regrese me dijo que me volviera a formar y…"
3488,Pésimo servicio y los empleados poca higiene y tosiendo
3489,No tienen morralla
3490,Pesimo servicio y atencion. Tiempos de espera extremadamente largos. Cualquier otro banco ha sido una mejor experiencia.
3491,"2 cajeros, sobre la avenida 24 horas abiertos y en una zona generalmente Segura."
3492,"Pésima atención. Fui por una reimpresión de NIP, 50 minutos de espera para ser apáticamente atendido por una ejecutiva quien tardó sólo 5 para darme un papel con un folio y mandarme a formar a las cajas a esperar en una fila de no menos de…"
3493,Atención rápida aunque muy complicados en sus sistemas y procedimientos
3494,"Sí te atienden bien, pero siempre esta llenísimo, casi siempre hago fila de media hora mínimo"
3495,"La sucursal tiene bastante afluencia y creo hacen falta más ejecutivos, pero el trato es bueno."
3499,"Pésimo servicio en cajas, únicamente atienden 2 cajas de las 5 que hay (parecen ventanillas del metro).  Las señoritas que te ""filtran"" dejan pasar a gente sin formarse o dan prioridad a otros asuntos sin importar que seas cliente.
Este…"
3500,"Es muy pequeña y eso hace que se llenen las ventanillas, aparte las practicajas luego estan fuera de servicio."
3501,"Lo de siempre en el día hay fila, pero la verdad a diferencia de otros bancos el servicio es eficaz y veloz sin duda el mejor banco y con el mejor servicio"
3502,son pésimos para ayudar cuando se necesita te dicen que debes marcar al número de atención no te ayudan ni asesoran en tu problema los ejecutivos
3503,No se respeta el horario indicado.
3504,Excelente servicio
3505,"La atencion es buena, pero en ocasiones hay mucha gente y el servicio es tardado, tiene cajeros y hay estacionamiento, pero cuidado con los franeleros"
3506,Mucho cuidado con las grúas
3507,"ni a la estrella deveria de llegar esta institucion es una reverenda porqueria, no saben hacer nada"
3508,Buena atención si eres cliente
3509,Normalmente las ventanillas están abarrotadas
3510,"La dirección correcta es en las coordenadas 19.276067,-99.005728 la ubicacion de este banco es errónea"
3511,Buen servicio.
3512,Instalaciones bien y el servicio lento
3513,"(Traducción de Google) Okay

(Original)
Ok"
3514,"(Traducción de Google) CR 0133

(Original)
CR 0133"
3526,"La sucursal es grande y amplia siempre tiene mucha gente en todas sus áreas

Pero en ventanilla y autoservicio se pasa rápido no tardas mucho

Yo pase con ejecutivo me atendieron después de una hora y la sucursal ya estaba cerrada.

el…"
3527,No hay banco
3528,"No puedo hacer pago del SAT a través de mi computadora en banca en linea, pues está bloqueado, al ir a la sucursal a pedir un desbloqueo a fuerza el ejecutivo me quiere hacer abrir otra cuenta, será que quiere su respectiva comisión? Aparte…"
3529,Cuando abriran la sucursal de multiplaza aragon?
3530,"Pésima atención, los ejecutivos aprovecharon un fallo del sistema en el que se retuvieron las tarjetas en los cajeros en lo  particular usaron la mía en el autoservicio más cercano. Debería de hacer mejor su selección de personal."
3531,No existe el banco en la ruta que indican solo perdi el tiempo. Adicional es una zona peligrosa
3532,"Abren los sábados, para cobrar cheque?"
3533,No hay nada. Ya quitaron el banco desde hace meses.
3534,"Acudí temprano a sucursal al llegar me pregunta que movimiento voy a hacer y les digo que es un depósito me pregunta la chica que si mayor a 30,000 y les digo que no me dice que un compañero me ayudara a realizar el pago en los cajero....…"
3535,"El pasado día 20/lll/19 una persona convulsionó por ataques de epilepsia, en el banco no hay un solo botiquín de primeros auxilios, ni mucho menos alguien capacitado en esto. Como en cualquier empresa. Aquí tardaron más de 10 minutos en…"
3536,Agilizan a la gente para que sea la atención rápida me gusto tarde 15 minutos y estaba lleno y en sábado a las 12 pm muy bien😮
3537,La orientación que se proporciona es adecuada y el tiempo de espera en atm y ventanilla es muy corto
3538,No hay nada
3539,Hice un tramite por primera vez y muy temprano ... Cabe destacar que la atención del ejecutivo que me atendió fue muy agradable!!
3540,"Buena atención, fácil acceso a personas con discapacidad o en silla de ruedas."
3541,"Increíblemente lentos , media hora y no ha avanzado ni un número para pasar con un ejecutivo"
3542,"Pésimo servicio, estuve 40 minutos esperando mi turno y así como llegue así se quedó la pantalla nunca cambio de turno, los ejecutivos atendieron alazar y no conforme van los turnos, bastante molesto."
3543,"En este banco sus empleadas son pésimas, no informan bien a los clientes."
3544,"Entre semana muy accesible, pero jamás te pares en quincena, el promedio de espera es de más de 2 hrs.  Atención favorable de sus ejecutivos"
3558,Muy eficientes
3559,"Abren los sábados y hay muchos cajeros disponibles, me encanta! / Open on Saturday and there are many cash machines, I love it!"
3560,Alguien me podrá informar si esta sucursal sigue abierta por lo de la contingencia
3561,"El banco da buen servicio, empleados amables que te resuelven los problemas. Pero es ridículo que una sucursal grande en lugar concurrido no tenga 1 solo bendito cajero que acepte cheques."
3562,Las damas que atienden son muy amables... los hombres no son tan corteses ni pacientes...muy diferente el trato hacia los clientes
3563,"Muy buena atención en la sucursal, muy amplia y muy limpia"
3564,"Es la primera vez que califico a un banco y decidí calificarlo como 5 estrellas por el servicio de las personas que están en la puerta así como de sus agentes, teníamos un problema que no nos pudieron resolver en 6 sucursales porque nos…"
3565,Hola si abren los sábados y a q hora cierran esq no encuentro ni uno abierto los sábados por donde vivo pero dentro en las oficinas
3566,Esta bonito
3567,Muchos cajeros
3568,Esta buena la sucursal
3569,Buen servicio
3570,Suficientes cajeros nunca eh tenido que hacer fila
3571,Bueno
3572,"Bastantes cajeros, nunca hay filas."
3600,horripilante servicio nunca saben nada y a todo dicen que no en cambio la sucursal de totecas todo te resuelven
3601,"Pésimo servicio. Llevo dos horas aquí, me dieron un folio con letra D y espera de 28 minutos, han pasado 2hrs, solo han pasado letras A, B y E. Me dieron uno más con espera de 66 minutos. No no puede ser posible, pésima organización, pésimo servicio."
3602,Pésimo el servicio la gerente super lenta y no te dan el trato que solicitas
3603,Abre los sábados?
3604,"Se debería de capacitar al personal en cuanto a la atención al cliente. Casi siempre te hablan de mala gana. Es buena la ubicación de la sucursal pero por unos, pagamos todos."
3605,Buen atención de parte de los ejecutivos y tiempo de espera muy rápido
3606,Servicio rápido y muy amable
